"","ID","ID2","stream","pool","size","gDMperL","gDMperLavg","perC","perN","perP","del13C","del15N","perAsh","notes","UE_N","R2_N","Pval_N","ConGeoMean_N","mgDML_N","ugU_mgDM_h_N","UE_P","R2_P","Pval_P","ConGeoMean_P","mgDML_P","ugU_mgDM_h_P","gDMperL_uptake","NPuptake","R_mgDOmgDMh_N","R_mgDOmgDMh_mean","R_mgDOmgDMh_sd","gDMperL_R","TempC_mean","mgCgDM_N","mgNgDM_N","micCN_N","mgCgDM_mean","mgNgDM_mean","micCN_mean","mgCgDM_sd","mgNgDM_sd","micCN_sd","date","totVolM2","AreaM2","numPerG","totVolM3_MKLY","gDMbucketS","gDMbucketA","gDMm2S","gDMm2A","gAFDMm2","gCm2","gNm2","gPm2","ugU_m2_h_N","ugU_m2_h_P","R_mgDOm2perH","WA","siteName","CN","CP","NP","perOM","perCafdm","perNafdm","perPafdm","CNafdm","CPafdm","NPafdm","ugU_mgAFDM_h_N","ugU_mgAFDM_h_P","R_mgDOmgAFDMh_mean","numPerGafdm","mgCgAFDM","mgNgAFDM","BacPerM2"
"42","SFAS 6 B","SFAS 6","SFAS","6","B",0.948989583333333,"0.752908645833333",11.0022065313327,0.742865548690791,0.124099100841003,NA,NA,77.264872534656,NA,-0.000185649439549389,0.772880822173229,0.0495156699641023,32.6032696471918,543.203333333333,0.040113898641252,-3.74170596678904e-05,0.744524089340273,0.0596962662411761,32.0844287214397,543.203333333333,0.00795616977430618,0.543203333333333,11.1641198246521,2,5.72685960332291e-05,5.15016636717024e-05,0.621573333333333,15.13,1,1,1,1.08771806815622,0.188760778347847,6.72281828860875,NA,NA,NA,"2008-08-17",0.0266415556091284,0.0963377594634117,27511704.2613763,0.0266415556091284,25.2825587568586,25.2825587568586,262.436648907749,262.436648907749,59.6653066449541,2887.38221267391,194.955145187428,32.5681521571777,10527.3571340353,2087.99053371004,15.0293784306123,39.96,"SFAS",17.278910891089,229.029595540942,13.25486293578,22.735127465344,48.3929837125557,3.26747914575438,0.545847394214842,17.2789108910891,229.029595540942,13.25486293578,0.176440174801743,0.0349950524202429,0.000251894765580381,121009676.780187,4.78430600318502,0.830260479672182,7220079472.09664
"43","SFAS 7 B","SFAS 7","SFAS","7","B",0.51769125,"0.437545729166667",11.7080682621428,0.878016762597193,0.152884754352087,NA,NA,73.5120969273414,NA,-0.000249496237973433,0.908462224600474,0.0120937175823993,22.5426033580192,437.553333333333,0.0462742698833614,-7.27896716394169e-05,0.789329077102064,0.043972502321341,26.9934609671332,437.553333333333,0.0161658980469106,0.437553333333333,6.33830885512175,2,0.000116685656109382,2.02581154066191e-05,0.38014,15.275,1,1,1,3.27292053551109,0.62521996792268,6.10730220935909,NA,NA,NA,"2008-08-17",0.0254745811099972,0.0963377594634117,58837564.3593443,0.0254745811099972,13.1879677380608,13.1879677380608,136.893029394871,136.893029394871,36.2600929393395,1602.75293276667,120.194374491407,20.9288571715479,6334.62498736919,2212.99875653022,15.9734529517415,39.96,"SFAS",15.557120950738,197.834265023448,12.7166373296123,26.4879030726586,44.2015671456761,3.31478396077152,0.577187080203031,15.557120950738,197.834265023448,12.7166373296123,0.174699634608399,0.0610312488782753,0.000440524324591883,222129944.367237,12.3562840234396,2.36039812667559,8054452427.36634
"44","SFAS 8 B","SFAS 8","SFAS","8","B",0.31341625,"0.271886479166667",10.3193588351356,0.772548599746104,0.132932540512747,NA,NA,70.8911174199856,NA,-0.000242283311081566,0.837961287523874,0.0291596866722457,21.4797724381628,280.413,0.0668124708745596,-7.64829044695989e-05,0.739437234164504,0.0616059411152293,27.4341194630538,280.413,0.0269376530230806,0.280413,5.49201148544414,2,0.000180986786969406,4.68222426942501e-05,0.17706,15.2925,1,1,1,2.30599651267551,0.325459706863931,8.26624374092758,NA,NA,NA,"2008-08-17",0.0254745811099972,0.0963377594634117,59274738.6681221,0.0254745811099972,7.98414768181616,7.98414768181616,82.8766179147904,82.8766179147904,24.1244573951035,855.23355930515,64.0262151217642,11.0169993685173,5537.19162061394,2232.50157711505,14.999572791289,39.96,"SFAS",15.5838117864449,200.540391048024,12.8685069991963,29.1088825800144,35.4508930625206,2.65399607017729,0.456673457482755,15.5838117864449,200.540391048024,12.8685069991963,0.229526058552422,0.09254100685258,0.000621757934101078,203631102.998158,7.92196851368923,1.11807695114819,4912489868.59701
"45","Elder 1 L53","Elder 1","Elder","1",NA,0.72171,"L53",10.0010657430227,0.891494038499966,0.164361279062311,-27.3390253932837,2.03109227772163,44.399275836574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-08-11",0.0100347919907228,0.0963377594634117,NA,0.0100347919907228,7.24220972762455,7.24220972762455,75.1751936931342,75.1751936931342,41.7979520846408,751.832054369501,67.0182370205094,12.3558909891605,NA,NA,NA,16.9,"Elder",13.088040446304,157.190833815633,12.0102649789734,55.600724163426,17.9872940388812,1.60338566073279,0.295609961084693,13.088040446304,157.190833815633,12.0102649789734,NA,NA,NA,NA,NA,NA,NA
"46","Elder 2 L53","Elder 2","Elder","2",NA,0.34923,"L53",3.17297186020364,0.3344471013001,0.481035619555529,-25.7481168846255,2.63094121130395,46.5390713853778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-08-11",0.0132043712416438,0.0963377594634117,NA,0.0132043712416438,4.61136256871926,4.61136256871926,47.8666163133119,47.8666163133119,25.5899375774948,151.879426605303,16.0088510750313,23.0255474343008,NA,NA,NA,16.9,"Elder",11.068418560606,17.0399937945687,1.53951476457679,53.4609286146222,5.93512298126411,0.625591642283267,0.899789120804684,11.068418560606,17.0399937945687,1.53951476457679,NA,NA,NA,NA,NA,NA,NA
"47","Elder 3 L53","Elder 3","Elder","3",NA,0.162881111111111,"L53",10.1181831422567,1.05386904142652,0.157544037978628,-25.3012937564444,1.94155168859594,42.7780346700118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-08-11",0.023166674958186,0.0963377594634117,NA,0.023166674958186,3.77341375793929,3.77341375793929,39.1685853911975,39.1685853911975,22.4130343527979,396.314920411257,41.2785595402541,6.17077710443995,NA,NA,NA,16.9,"Elder",11.2011516946364,165.913227307967,14.8121578772488,57.2219653299882,17.6823411847305,1.84172115611384,0.275320914040791,11.2011516946364,165.913227307967,14.8121578772488,NA,NA,NA,NA,NA,NA,NA
"48","Elder 4 L53","Elder 4","Elder","4",NA,0.115977777777778,"L53",8.12380169816488,0.8805806628321,0.194088098901615,-23.8621760559945,3.19193799588325,39.1716454894884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-08-11",0.0208932760023221,0.0963377594634117,NA,0.0208932760023221,2.42315572124709,2.42315572124709,25.1527099523981,25.1527099523981,15.2999795788455,204.335627824741,22.1489900019063,4.88184165688469,NA,NA,NA,16.9,"Elder",10.763089683774,108.128668573839,10.0462480338569,60.8283545105116,13.3552876179825,1.44764833755273,0.319075043971599,10.763089683774,108.128668573839,10.0462480338569,NA,NA,NA,NA,NA,NA,NA
"49","Elder 5 L53","Elder 5","Elder","5",NA,0.135688888888889,"L53",9.22311227839789,1.19658568614576,0.144936872977331,-23.6860204503713,1.90481338239559,67.367331230022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-08-11",0.0266415556091284,0.0963377594634117,NA,0.0266415556091284,3.61496307887418,3.61496307887418,37.5238442227537,37.5238442227537,12.2450317949738,346.08662838357,44.9004948861104,5.43858864373441,NA,NA,NA,16.9,"Elder",8.99250073163597,164.391385686842,18.2809421531106,32.632668769978,28.2634324008557,3.6668336708232,0.444146551417433,8.99250073163597,164.391385686842,18.2809421531106,NA,NA,NA,NA,NA,NA,NA
"50","Elder 6 L53","Elder 6","Elder","6",NA,0.175772222222222,"L53",10.5377165630743,1.06841224936502,0.150736005176502,-26.1403499841552,1.25885670333107,97.5227383801589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-08-11",0.0254745811099972,0.0963377594634117,NA,0.0254745811099972,4.47772373188445,4.47772373188445,46.4794256875473,46.4794256875473,1.15141697368017,489.787013909848,49.6591877480267,7.00612295103896,NA,NA,NA,16.9,"Elder",11.5067968045355,180.596762019352,15.6947902259097,2.4772616198411,425.377621752773,43.1287612421635,6.08478345481212,11.5067968045355,180.596762019352,15.6947902259097,NA,NA,NA,NA,NA,NA,NA
"51","Elder 7 L53","Elder 7","Elder","7",NA,0.140581666666667,"L53",9.9013093821015,1.03863218266421,0.104531920821616,-25.3228115897918,2.71007505551445,96.1738376100263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-08-11",0.0186541243232199,0.0963377594634117,NA,0.0186541243232199,2.62242788756546,2.62242788756546,27.2211841148479,27.2211841148479,1.04152670870781,269.525365668256,28.2727978719088,2.84548266256392,NA,NA,NA,16.9,"Elder",11.1218656664583,244.694466239441,22.0012067739137,3.8261623899737,258.779120511128,27.1455332211174,2.73203043068787,11.1218656664583,244.694466239441,22.0012067739137,NA,NA,NA,NA,NA,NA,NA
"52","Elder 8 L53","Elder 8","Elder","8",NA,0.123865,"L53",8.80962918775377,0.93078299690188,0.158699295880924,-24.7612884847976,2.64555197313183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-08-11",0.023166674958186,0.0963377594634117,NA,0.023166674958186,2.86954019369571,2.86954019369571,29.786245908963,29.786245908963,NA,262.405781353212,27.7245312336009,4.72705625268848,NA,NA,NA,16.9,"Elder",11.0422093584178,143.404598039973,12.9869479363432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","Fox 1 L53","Fox 1","Fox","1",NA,0.166681666666667,"L53",13.6962847859867,1.01935301596271,0.206145436757161,-27.2874250587994,3.50401428772897,52.4183945440162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-08-13",0.0121395537546311,0.0963377594634117,NA,0.0121395537546311,2.02344105241151,2.02344105241151,21.0036133669892,21.0036133669892,9.99385644378109,287.671470209041,21.4100966317552,4.32979905101654,NA,NA,NA,2.6,"Fox",15.675628233555,171.636440694759,10.9492543544352,47.5816054559838,28.7848311437425,2.14232581308271,0.43324607226181,15.675628233555,171.636440694759,10.9492543544352,NA,NA,NA,NA,NA,NA,NA
"54","Fox 2 L53","Fox 2","Fox","2",NA,0.149115,"L53",15.1226474590898,1.02466226308627,0.178156277357205,-27.4355476292989,2.3119857073389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-08-13",0.00796297790764955,0.0963377594634117,NA,0.00796297790764955,1.18739945069916,1.18739945069916,12.3253795532802,12.3253795532802,NA,186.392369783731,12.6293513064614,2.19584373822701,NA,NA,NA,2.6,"Fox",17.2184429327286,219.284101850568,12.7354199626121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","Fox 3 L53","Fox 3","Fox","3",NA,0.166801666666667,"L53",12.8123822679895,0.945937460755998,0.176273624032803,-27.465750069813,2.36574165129681,31.5347636292774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-08-13",0.0208932760023221,0.0963377594634117,NA,0.0208932760023221,3.485033259314,3.485033259314,36.1751537374874,36.1751537374874,24.7674045138431,463.489898287978,34.2194330688967,6.37672544925071,NA,NA,NA,2.6,"Fox",15.8020798760925,187.768614697267,11.8825253491692,68.4652363707226,18.7137048627329,1.38163177533482,0.257464420451752,15.8020798760925,187.768614697267,11.8825253491692,NA,NA,NA,NA,NA,NA,NA
"56","Fox 4 L53","Fox 4","Fox","4",NA,0.160903333333334,"L53",14.2452512770318,1.08647111002355,0.214417034440725,-27.4015726936769,3.07800944025056,20.254917521236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-08-13",0.023166674958186,0.0963377594634117,NA,0.023166674958186,3.727595223022,3.727595223022,38.6929823133131,38.6929823133131,30.8557506592451,551.191255710893,42.0388074440669,8.29643452128802,NA,NA,NA,2.6,"Fox",15.2967342342343,171.629239074467,11.2199922183625,79.745082478764,17.8634855394692,1.36243022924062,0.268878064672921,15.2967342342343,171.629239074467,11.2199922183625,NA,NA,NA,NA,NA,NA,NA
"57","Fox 5 L53","Fox 5","Fox","5",NA,0.210601666666667,"L53",9.89347758739842,0.779972833210209,0.179416779156982,-27.1552778151977,2.6269674783675,48.6029817706053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-08-13",0.0175473099877091,0.0963377594634117,NA,0.0175473099877091,3.69549272892819,3.69549272892819,38.359753740502,38.359753740502,19.7157696227567,379.511363889779,29.9195658062253,6.88238346537586,NA,NA,NA,2.6,"Fox",14.7984519808534,142.45128328689,9.62609355838005,51.3970182293947,19.2491275335117,1.51754490840119,0.349080132151267,14.7984519808534,142.45128328689,9.62609355838005,NA,NA,NA,NA,NA,NA,NA
"58","Fox 6 L53","Fox 6","Fox","6",NA,0.1189375,"L53",14.04338255526,0.938273869577181,0.173290288823535,-27.0003761153394,2.78262778858416,72.1277459487821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-08-13",0.0254745811099972,0.0963377594634117,NA,0.0254745811099972,3.02988299077029,3.02988299077029,31.4506275384266,31.4506275384266,8.76599880821255,441.673194125119,29.5093020011102,5.45008832981537,NA,NA,NA,2.6,"Fox",17.4617953730857,209.352402342051,11.989168230933,27.8722540512179,50.384811108043,3.36633652898332,0.621730443849635,17.4617953730857,209.352402342051,11.989168230933,NA,NA,NA,NA,NA,NA,NA
"59","Fox 7 L53","Fox 7","Fox","7",NA,0.158643333333333,"L53",10.202989224887,0.917970107751129,0.149111877162808,-27.1017535202998,3.0437513752843,58.316589495248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-08-13",0.027817254376941,0.0963377594634117,NA,0.027817254376941,4.41302195853917,4.41302195853917,45.807811839502,45.807811839502,19.094258252304,467.37661061409,42.0502019701511,6.83048881210884,NA,NA,NA,2.6,"Fox",12.9671841474189,176.764739776649,13.6316981209706,41.683410504752,24.4773378697596,2.202243282484,0.357724752742602,12.9671841474189,176.764739776649,13.6316981209706,NA,NA,NA,NA,NA,NA,NA
"60","Fox 8 L53","Fox 8","Fox","8",NA,0.1442,"L53",10.4133184389752,0.877806205181797,0.169610791859391,-26.8771935102866,2.89811058235619,83.7772390337539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-08-13",0.023166674958186,0.0963377594634117,NA,0.023166674958186,3.34063452897042,3.34063452897042,34.6762738471115,34.6762738471115,5.62544901821781,361.09508184708,30.4390483555777,5.88147026594167,NA,NA,NA,2.6,"Fox",13.8400383141763,158.604722842875,11.4598470930834,16.2227609662461,64.1895572562628,5.41095444239242,1.04551125552729,13.8400383141763,158.604722842875,11.4598470930834,NA,NA,NA,NA,NA,NA,NA
"61","JOH 1 L53","JOH 1","JOH","1",NA,0.127511851851852,"L53",9.09108901093465,0.855722131512544,0.227683480037243,-27.5464962989721,4.4939291874912,48.2417432430349,"used mean flt wt for some of these",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-08-15",0.0208932760023221,0.0963377594634117,NA,0.0208932760023221,2.66414031430795,2.66414031430795,27.6541651907502,27.6541651907502,14.3133138234238,251.406477272201,23.6642811822288,6.2963965681548,NA,NA,NA,10.6,"JOH",12.394526356365,103.14895606131,8.32213778046789,51.7582567569651,17.5645193261098,1.65330554993506,0.439897891280126,12.394526356365,103.148956061311,8.32213778046789,NA,NA,NA,NA,NA,NA,NA
"62","JOH 2 L53","JOH 2","JOH","2",NA,0.105955185185185,"L53",8.79273673851623,0.861877400717437,0.182185662709277,-27.1381159580188,2.29410132513616,75.2391469324258,"used mean flt wt for some of these",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-08-15",0.0175473099877091,0.0963377594634117,NA,0.0175473099877091,1.85922847924956,1.85922847924956,19.2990628970947,19.2990628970947,4.77861260736835,169.69157935422,16.6334261660303,3.51601256357522,NA,NA,NA,10.6,"JOH",11.9021485573972,124.67814190231,10.4752634619757,24.7608530675742,35.5106373537301,3.48080657142672,0.735781042002385,11.9021485573972,124.67814190231,10.4752634619757,NA,NA,NA,NA,NA,NA,NA
"63","JOH 3 L53","JOH 3","JOH","3",NA,0.0858518518518518,"L53",8.1619542075972,0.760654390617412,0.134757565917395,-26.1197527834768,1.39253998769938,23.8045530656487,"used mean flt wt for some of these",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-08-15",0.0132043712416438,0.0963377594634117,NA,0.0132043712416438,1.13361972363446,1.13361972363446,11.7671381392775,11.7671381392775,8.96602349660502,96.0428426472537,8.95072529064305,1.58571089346278,NA,NA,NA,10.6,"JOH",12.5185367051314,156.46652732323,12.498787279115,76.1954469343513,10.7118660444756,0.99829375798895,0.176857766886649,12.5185367051314,156.46652732323,12.498787279115,NA,NA,NA,NA,NA,NA,NA
"64","JOH 4 L53","JOH 4","JOH","4",NA,0.0955285185185184,"L53",9.04607521550082,0.908154702875889,0.146404342830298,-25.7825921327374,1.10592689750251,55.4080563816939,"used mean flt wt for some of these",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-08-15",0.0175473099877091,0.0963377594634117,NA,0.0175473099877091,1.67626852711105,1.67626852711105,17.3999118979686,17.3999118979686,7.75895890317708,157.400911772111,15.8018118197663,2.54742266672717,NA,NA,NA,10.6,"JOH",11.6210975780484,159.619770754557,13.7353438160669,44.5919436183061,20.2863443067935,2.03658918895625,0.328320164923682,11.6210975780484,159.619770754557,13.7353438160669,NA,NA,NA,NA,NA,NA,NA
"65","JOH 5 L53","JOH 5","JOH","5",NA,0.0940274074074075,"L53",10.8632643235436,1.00674049109292,0.180446617198581,-26.5612939084408,10.4579819906536,NA,"used mean flt wt for some of these",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-08-15",0.0186541243232199,0.0963377594634117,NA,0.0186541243232199,1.75399894756783,1.75399894756783,18.2067650040583,18.2067650040583,NA,197.784900715728,18.329487541399,3.28534915511182,NA,NA,NA,10.6,"JOH",12.5889526542325,155.52207778402,12.3538535774644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","JOH 6 L53","JOH 6","JOH","6",NA,0.0956351851851852,"L53",10.5788362978595,1.02441965631595,0.189333921985499,-26.0675939390145,3.13866985557621,NA,"used mean flt wt for some of these",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-08-15",0.023166674958186,0.0963377594634117,NA,0.023166674958186,2.21554924975111,2.21554924975111,22.9977244861352,22.9977244861352,NA,243.2891625621,23.5593210141356,4.35424937370193,NA,NA,NA,10.6,"JOH",12.0477731999215,144.341067620361,11.9807258341568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","JOH 7 L53","JOH 7","JOH","7",NA,0.127665185185185,"L53",4.30837731843246,0.451449296729867,0.176069151819787,-26.3427515562132,2.87616973492874,NA,"used mean flt wt for some of these",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-08-15",0.0301949546782027,0.0963377594634117,NA,0.0301949546782027,3.85484448065102,3.85484448065102,40.0138481746096,40.0138481746096,NA,172.394755898688,18.0642236178832,7.04520430914924,NA,NA,NA,10.6,"JOH",11.1340082734596,63.21365568158,5.67752907389729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","JOH 8 L53","JOH 8","JOH","8",NA,0.104426296296296,"L53",6.90921416869104,0.69063894695215,0.124470815139742,-26.6281646087855,3.17728152457042,81.6577329467197,"used mean flt wt for some of these",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-08-15",0.0208932760023221,0.0963377594634117,NA,0.0208932760023221,2.18180743041878,2.18180743041878,22.6474794781522,22.6474794781522,4.15406116671953,156.476286095589,15.6412313779115,2.81895023150618,NA,NA,NA,10.6,"JOH",11.6714383094751,143.397496425808,12.2861889531982,18.3422670532803,37.6682672246635,3.76528672789462,0.678601040853791,11.6714383094751,143.397496425808,12.2861889531982,NA,NA,NA,NA,NA,NA,NA
"69","MKLY 1 L53","MKLY 1","MKLY","1",NA,0.632411091018678,"L53",11.75463904,0.623561887,0.1224148,-27.18,1.32,53.1160481252814,"everything from BG massesavg of metab and uptake jars",4.21095604523213e-06,0.0185811337321163,0.863687367672263,233.846359504466,521.904761904755,-0.00679238920032315,-1.11293765786968e-06,0.259666858876475,0.490424825097955,36.8098870182881,521.904761904755,0.00028258334616883,0.521904761904755,NA,1,4.73989809219102e-05,NA,0.4365,15.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-07-25",0.0184098972742251,0.0963377594634118,158534268041.239,0.0184098972742251,11.6426232207345,11.6426232207345,120.852127821763,120.852127821763,56.6602534475287,1420.57313976076,75.3587808725036,14.7940890568755,-820.874687852614,34.1507986714969,5.72826770099599,0.57,"MKLY",21.9925974190701,248.05947363663,11.2792258644963,46.8839518747186,25.0717752449927,1.3300113622381,0.261101709871028,21.9925974190701,248.05947363663,11.2792258644963,-0.0144876635367119,0.000602729366594219,0.00010109851884621,338141862411.402,NA,NA,19159203625449.4
"70","MKLY 2 L53","MKLY 2","MKLY","2",NA,1.0783333333333,"L53",9.888734871,0.549685656,0.1267407,-27.08,1.17,53.73,"everything from BG massesavg of metab and uptake jars",4.83550251133556e-06,0.0169861680224685,0.83452841679573,200.160423276147,853.333333333299,-0.00408322784287336,6.05293167115485e-06,0.652595935536278,0.0981557997640035,37.6304524065776,853.333333333299,-0.000960923913067975,0.853333333333299,NA,1,3.6417434846933e-05,NA,0.97875,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-07-25",0.0128840523628905,0.0963377594634118,42963360000.0002,0.0128840523628905,13.8933031313165,13.8933031313165,144.214513693284,144.214513693284,66.7280554858825,1426.09909046308,79.2726495642138,18.2778484156464,-588.860717658858,-138.579174819345,5.25192265640729,0.57,"MKLY",20.9880996958378,201.560338681655,9.60355351855064,46.27,21.3718065074562,1.18799579857359,0.273915496001729,20.9880996958378,201.560338681655,9.60355351855064,-0.00882478461826963,-0.00207677526057483,7.87063644844024e-05,92853598443.9166,NA,NA,6195940069029.52
"71","MKLY 3 L53","MKLY 3","MKLY","3",NA,0.66410256410256,"L53",11.52746138,0.613608146,0.12515445,-26.99,1.7,53.4,"everything from BG massesavg of metab and uptake jars",-3.4843104548051e-06,0.0559238825627407,0.701731831760703,218.592567261722,556.666666666662,0.00492560429250855,-3.18364719455231e-06,0.574793015974194,0.241848949104342,35.8959884978179,556.666666666662,0.000739057342053304,0.556666666666662,14.7575764403129,1,2.41480760020445e-05,NA,0.419,15.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-07-25",0.0219745357941215,0.0963377594634118,312541346062.05,0.0219745357941215,14.5933455658396,14.5933455658396,151.48105630775,151.48105630775,70.5901722394116,1746.1920263892,92.9500101151202,18.9585282876155,746.135741183183,111.953186846233,3.65797606058953,0.57,"MKLY",21.9174159127498,237.940202938582,10.8562160742758,46.6,24.7370415879828,1.31675567811159,0.26857178111588,21.9174159127498,237.940202938582,10.8562160742758,0.0105699662929368,0.00158595996148778,5.18199055837865e-05,670689583824.142,NA,NA,47344093241325.4
"72","MKLY 4 L53","MKLY 4","MKLY","4",NA,1.3599761904762,"L53",12.21672188,0.592108944,0.1096102,-27.11,1.52,53.4,"everything from BG massesavg of metab and uptake jars",-2.05570951272202e-06,0.00252674684758397,0.936025340224669,171.135383776646,1210.83333333335,0.0010459711143962,-4.03878397819678e-06,0.463936310504081,0.205497985856894,35.6829865580898,1210.83333333335,0.000428479406352166,1.21083333333335,5.40534471861977,1,8.05782675672473e-05,NA,0.6525,15.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-07-25",0.0205383440667016,0.0963377594634118,126787432950.192,0.0205383440667016,27.9316589225223,27.9316589225223,289.934695161044,289.934695161044,135.109567945047,3542.05153414506,171.672926180768,31.7797999235411,303.26331619972,124.2310460635,23.3624354437149,0.57,"MKLY",24.0713171752618,287.928175084679,11.9614632214885,46.6,26.2161413733906,1.27062005150215,0.235215021459227,24.0713171752618,287.928175084679,11.9614632214885,0.0022445732068588,0.000919483704618382,0.000172914737268771,272076036373.803,NA,NA,36760075722665.3
"73","MKLY 5 L53","MKLY 5","MKLY","5",NA,NA,"L53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008-07-25",0.00953976254458866,0.0963377594634118,NA,0.00953976254458866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,"MKLY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
